,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
23,4.99,6.61,0.0,2.25,50.02,10.040000000000001,4.68,19.16,46.13,36.41,0.56,1.9200000000000002,0.03,4.94,4.63,0.0,8.38,7.61,0.57,0.0,0.0,41.839999999999996,29.77,0.0,26.45,43.55,33.65,0.68,24.41,2.14,0.03,0.74,5.88,16.98,0.15,1.71,0.0,0.18,59.68,29.16,0.16,29.71,57.839999999999996,44.12,0.78,4.43,0.9600000000000001,11.38,3.43,1.27,1.49,0.0,0.67,0.09,3.04,60.11,47.88,19.8,47.06,56.230000000000004,54.33,0.0,0.09,2.0,0.03,5.45,0.06,4.22
24,1.79,10.290000000000001,0.0,6.9,56.85,11.94,1.6400000000000001,22.580000000000002,51.79,38.38,1.56,2.04,0.16,4.66,0.92,0.0,1.45,0.53,0.23,0.0,0.0,47.6,31.76,0.92,26.3,44.02,31.32,1.92,22.48,2.19,0.03,1.1800000000000002,8.06,12.84,0.06,0.51,0.0,1.56,55.94,26.26,0.18,29.84,52.76,47.46,4.14,8.98,0.15,11.61,6.38,2.42,0.61,0.0,1.24,0.63,0.0,46.98,44.69,5.2,38.51,41.85,18.74,12.45,0.7,1.67,0.0,14.12,7.05,18.56
25,1.1400000000000001,5.68,0.0,1.0,56.23,35.31,1.34,31.72,52.35,36.3,0.15,4.91,0.02,0.88,0.33,0.06,2.9,1.01,0.74,0.56,0.0,46.31,39.61,0.06,26.94,37.94,25.99,4.43,20.53,0.58,0.17,6.42,30.94,5.79,0.8,0.7200000000000001,0.0,0.26,55.85,31.89,0.23,27.02,52.910000000000004,42.53,3.3200000000000003,8.09,0.19,10.23,4.22,5.03,0.27,0.66,10.36,0.0,0.0,43.52,18.89,6.4,13.18,42.13,8.01,16.4,17.77,4.83,0.09,0.67,0.14,30.53
26,2.58,0.47000000000000003,0.0,0.15000000000000002,46.84,18.65,1.53,20.24,43.71,26.12,4.09,9.450000000000001,2.09,1.61,1.31,1.23,2.7,1.26,0.31,0.0,1.13,44.04,27.32,0.12,29.93,41.93,42.01,2.56,28.9,4.75,0.0,0.95,15.61,0.0,0.09,0.76,0.73,4.0,54.67,28.41,0.22,24.65,49.82,44.0,2.76,6.11,0.51,8.23,15.01,13.69,0.0,2.63,2.32,0.0,0.0,45.29,10.51,0.25,9.79,40.81,16.07,7.48,15.91,0.0,0.0,0.26,0.03,6.25
27,12.26,4.62,0.0,0.0,41.74,14.49,0.0,20.23,42.45,28.94,3.27,18.35,1.09,0.53,0.7000000000000001,2.15,2.5100000000000002,2.55,0.68,0.0,0.38,43.68,25.18,0.87,24.06,41.17,30.32,0.15,23.55,0.67,0.03,1.46,13.06,7.97,1.37,0.84,0.94,6.95,54.96,17.330000000000002,0.18,16.19,44.88,38.06,0.0,0.0,0.3,0.0,44.81,31.03,0.06,4.05,1.3,0.0,0.0,50.269999999999996,31.54,0.03,18.59,45.65,32.76,3.15,7.42,2.2800000000000002,0.16,0.64,2.7800000000000002,3.3000000000000003
28,7.24,1.12,0.0,0.0,44.78,17.2,0.0,23.72,46.28,30.81,3.66,18.16,2.61,2.77,1.0899999999999999,3.16,1.32,2.5,0.45,5.8,0.0,42.29,33.21,1.48,22.88,37.79,30.9,0.91,16.07,2.38,0.0,8.3,14.89,27.88,0.0,0.0,0.0,5.45,61.62,21.330000000000002,1.7,18.24,61.04,45.24,0.0,0.39,0.0,0.5800000000000001,43.41,14.41,0.0,3.83,3.98,0.0,0.14,47.88,28.34,0.12,25.8,46.07,34.35,2.29,20.78,1.27,2.61,1.41,3.66,0.54
29,8.38,3.62,0.0,1.55,42.4,19.64,0.13,26.38,41.12,27.94,2.88,12.55,3.7600000000000002,2.17,6.19,19.14,6.03,3.39,0.24,14.01,0.0,39.050000000000004,41.95,0.54,27.08,32.0,27.91,3.14,18.82,3.54,0.0,7.51,11.22,21.99,0.0,0.0,0.0,2.55,67.73,36.09,4.99,28.57,62.36,54.25,0.12,5.81,0.0,11.97,7.04,0.62,0.0,1.97,6.33,10.28,0.34,40.46,36.57,5.3,31.27,43.17,28.740000000000002,3.33,6.3100000000000005,2.49,2.02,12.71,7.64,23.61
30,13.28,43.6,32.5,10.59,5.41,15.95,11.36,8.32,30.83,27.98,7.9,7.21,0.0,0.15,74.32,82.37,25.88,9.33,6.81,1.1300000000000001,0.19,51.66,38.17,0.11,28.72,44.78,30.51,1.47,10.49,2.2600000000000002,1.14,7.53,8.28,9.76,9.64,0.0,10.05,0.8500000000000001,48.93,38.11,0.0,31.97,37.24,28.97,4.34,16.91,0.45,1.11,11.92,24.1,1.78,0.03,0.27,2.94,0.0,45.09,36.81,6.8,41.56,39.47,19.28,11.030000000000001,4.89,2.54,0.02,17.44,14.64,18.17
31,5.58,18.32,16.22,1.52,27.43,22.13,16.24,26.73,47.37,31.64,0.31,11.01,0.94,13.64,37.59,8.35,12.98,8.9,0.67,0.0,0.03,48.52,38.72,0.11,30.7,45.79,26.44,2.94,11.88,2.8,0.0,3.05,6.71,11.18,11.54,1.37,2.58,0.0,49.07,30.34,0.0,27.54,43.76,34.93,1.97,13.17,7.43,1.22,4.89,6.13,0.0,0.03,0.0,5.84,0.42,47.15,36.63,0.06,36.81,38.65,32.47,1.8800000000000001,12.16,2.87,0.01,4.54,11.5,0.34
32,1.0,0.12,28.63,1.1600000000000001,34.980000000000004,57.03,5.9,35.15,19.22,16.47,6.8,14.42,0.0,1.32,15.6,30.01,1.46,11.99,3.91,3.09,0.0,50.65,38.1,0.64,31.42,43.69,24.98,7.02,11.08,2.29,0.21000000000000002,7.79,17.07,11.04,7.4799999999999995,3.85,0.36,0.95,51.0,24.18,0.0,30.48,46.26,40.18,3.43,10.74,1.17,1.45,4.44,11.24,0.09,1.29,0.3,3.57,0.74,46.59,29.02,0.0,33.67,38.88,31.86,1.79,21.32,2.7800000000000002,0.49,1.73,11.82,1.3800000000000001
33,3.65,0.0,21.36,6.25,37.78,42.57,1.27,27.99,26.21,32.68,1.82,18.38,1.2,1.33,20.32,38.94,0.1,11.13,4.56,3.79,2.21,52.71,34.85,0.18,31.77,42.25,30.060000000000002,2.45,14.85,1.51,2.7199999999999998,4.77,8.85,6.42,7.71,1.9,0.0,0.45,51.449999999999996,24.14,0.0,30.54,48.53,41.4,3.17,15.389999999999999,0.9700000000000001,2.22,5.1,12.47,0.54,1.1700000000000002,0.39,3.94,0.18,48.61,34.48,0.0,32.94,39.35,31.65,2.42,14.91,2.98,0.36,9.26,15.67,2.59
34,9.07,0.0,5.58,1.45,40.88,35.84,0.06,34.12,39.55,33.97,8.83,17.98,2.47,0.31,7.46,18.37,1.3,14.64,1.2,5.29,0.0,50.2,43.09,0.3,36.33,41.11,26.04,5.15,14.07,3.38,0.66,3.0,6.65,4.68,7.19,1.61,0.0,0.06,51.36,27.04,0.09,31.56,46.83,36.01,2.52,11.18,0.76,0.09,4.55,7.9,3.96,0.68,0.0,1.1400000000000001,0.0,46.74,32.43,0.0,33.15,41.17,32.95,0.16,16.59,2.92,0.48,4.16,11.46,2.49
35,3.98,0.12,0.38,0.01,50.43,37.46,0.6699999999999999,33.74,46.38,37.24,3.0300000000000002,14.53,2.69,2.73,8.75,13.620000000000001,4.26,10.94,2.39,0.54,0.03,51.43,31.28,0.0,32.74,44.69,26.59,2.4,10.8,1.31,0.0,2.83,2.23,0.04,5.67,2.33,0.0,0.12,51.5,21.31,0.06,31.52,46.5,35.59,4.15,13.38,0.47,0.9,6.32,11.530000000000001,7.42,0.58,0.24000000000000002,0.15,0.0,48.96,30.03,0.0,33.98,42.57,37.02,1.95,15.51,3.56,0.09,5.44,9.879999999999999,2.65
36,0.0,0.24,0.48000000000000004,1.32,63.87,43.78,2.1,41.160000000000004,56.58,55.03,0.48000000000000004,0.0,0.99,0.88,8.62,2.44,5.21,7.37,4.71,0.0,0.74,51.95,27.68,0.12,36.66,48.6,32.91,1.45,10.39,0.27,0.43,4.7299999999999995,6.77,0.15000000000000002,4.45,3.1,0.0,0.0,51.55,28.43,0.12,33.81,44.06,37.37,2.73,12.51,1.16,0.9,9.39,18.6,8.02,0.67,0.45999999999999996,0.45,0.0,48.92,37.57,0.41000000000000003,34.92,42.84,32.32,2.48,17.58,4.75,0.12000000000000001,3.24,6.94,1.81
37,12.62,0.12000000000000001,8.32,6.92,46.56,37.53,0.0,32.02,40.49,28.34,1.58,8.01,2.98,2.18,6.56,5.6,0.47000000000000003,6.87,4.71,0.09,5.2700000000000005,54.86,34.69,0.21,38.5,54.410000000000004,44.07,1.09,9.81,0.67,2.37,3.13,5.7,0.0,2.15,0.8700000000000001,0.0,0.27,52.019999999999996,34.14,0.32,31.36,45.83,33.5,2.73,10.05,3.16,0.0,3.91,6.69,2.89,1.23,1.1800000000000002,0.36,0.0,49.480000000000004,36.83,0.1,32.4,42.2,37.76,0.93,16.23,0.67,0.12,5.47,6.86,7.180000000000001
38,15.41,0.26,6.76,0.26,45.910000000000004,40.75,0.0,34.54,43.32,28.03,3.91,12.18,1.09,2.56,4.4,7.6,2.89,4.8100000000000005,2.44,0.0,2.57,53.54,34.96,0.21000000000000002,40.17,52.08,38.35,0.54,6.57,0.24,1.24,6.08,3.73,0.0,3.88,7.61,0.29000000000000004,4.46,51.16,29.76,1.45,33.23,44.519999999999996,38.36,3.57,15.64,1.52,0.19999999999999998,4.65,10.03,6.680000000000001,1.18,1.0,0.0,0.0,49.4,25.31,0.06,33.13,42.84,37.58,1.28,15.96,3.1100000000000003,0.06,5.19,6.8,11.33
39,6.75,0.72,1.42,0.92,59.9,30.34,1.44,25.12,55.56,37.160000000000004,0.0,0.0,0.18,0.09,48.16,24.43,17.31,7.5,3.9,0.0,1.7,55.39,32.22,0.0,38.83,53.96,48.16,0.03,8.8,0.8,5.17,3.12,8.26,0.0,4.15,7.98,0.69,1.65,50.73,33.46,0.06,33.0,45.22,39.65,3.08,12.17,1.63,0.04,6.01,10.51,0.0,0.53,0.0,0.0,0.0,46.53,22.46,0.12,36.9,41.87,33.34,1.9100000000000001,19.08,2.86,0.42,5.65,10.53,15.22
40,0.0,1.25,0.0,1.28,66.52,21.98,1.32,24.7,66.23,56.01,0.0,0.0,0.03,5.22,7.39,0.45,0.09,3.62,2.28,0.0,1.11,59.48,34.64,0.95,38.980000000000004,57.61,45.03,0.18,4.25,0.6,1.03,3.45,1.58,9.42,1.83,1.54,6.21,0.03,52.89,36.03,0.75,32.06,42.19,31.41,2.59,14.57,1.59,0.27,5.48,15.33,10.32,0.0,0.39,0.8400000000000001,2.36,48.78,21.73,0.24000000000000002,37.26,41.46,36.32,5.25,18.76,0.36,1.05,6.08,9.33,5.19
41,1.85,2.46,0.0,1.1,64.67999999999999,35.1,1.35,30.16,64.54,56.55,0.0,0.81,0.0,7.42,4.99,0.49,0.3,3.33,2.0300000000000002,0.0,1.62,56.58,34.87,0.13,38.06,55.239999999999995,39.44,1.1099999999999999,5.87,0.98,1.3,3.3000000000000003,3.85,0.47000000000000003,2.84,1.9200000000000002,4.9,0.0,51.99,38.13,1.73,34.230000000000004,42.33,32.71,2.5,15.84,2.34,0.0,6.45,11.629999999999999,14.25,1.48,0.39,0.06,0.72,48.15,16.0,0.12,35.14,40.6,37.94,1.9400000000000002,18.07,2.69,0.35,3.88,8.5,0.5
42,8.3,3.45,0.0,2.49,54.58,28.98,0.21000000000000002,29.47,54.879999999999995,37.92,0.44,3.2800000000000002,0.03,3.36,6.1000000000000005,0.86,0.77,2.85,2.13,1.53,0.0,54.45,39.69,0.42000000000000004,35.7,48.44,34.06,3.4,9.16,0.94,0.15,6.31,7.01,11.68,0.78,1.56,1.59,0.03,49.87,36.06,0.1,29.33,41.77,29.7,4.53,17.21,2.0700000000000003,0.06,6.98,13.53,4.81,0.0,0.53,1.6300000000000001,0.26,48.8,30.64,1.1500000000000001,38.65,40.65,36.2,0.43,17.95,2.59,0.9500000000000001,4.86,11.15,6.4
43,7.3100000000000005,1.06,0.0,0.59,57.22,27.25,0.0,29.330000000000002,56.24,41.64,0.8300000000000001,3.67,0.09,5.64,4.14,2.55,1.15,0.37,0.0,0.53,0.0,52.26,46.21,0.09,33.85,46.2,38.25,2.09,8.03,3.18,0.18,5.18,8.13,7.0600000000000005,1.38,0.24,3.68,0.0,50.3,33.36,0.06,26.13,37.910000000000004,32.77,4.77,16.64,1.75,0.38,12.37,31.78,11.459999999999999,0.06,1.27,0.24000000000000002,0.3,50.47,28.12,0.25,34.3,43.269999999999996,36.32,2.09,12.3,0.6900000000000001,0.03,8.32,5.15,4.07
44,7.15,2.2399999999999998,6.08,2.39,47.55,31.94,0.09,20.56,33.91,20.06,6.51,10.39,0.0,1.08,13.709999999999999,26.24,10.209999999999999,5.65,0.0,2.85,0.15,46.97,32.6,0.09,29.77,40.449999999999996,26.73,2.87,8.24,2.25,0.0,10.94,7.6,4.57,0.71,0.12,1.8,0.0,47.69,37.01,6.16,37.33,41.02,22.91,7.85,4.92,4.1,0.0,14.76,22.419999999999998,12.51,0.03,0.7,1.8900000000000001,0.75,53.410000000000004,36.96,0.74,36.95,42.74,34.83,1.96,14.91,3.39,0.18,7.49,11.62,6.14
