,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
30,9.78,1.53,30.25,1.67,51.51,84.65,0.30000000000000004,56.71,15.96,43.33,0.68,0.26,1.85,4.31,12.08,3.03,14.91,4.54,3.22,38.99,3.91,59.05,92.3,0.36,64.84,22.62,49.269999999999996,3.86,11.06,2.16,9.22,3.81,21.06,5.4,3.23,1.53,34.5,3.38,60.76,82.28,1.1,66.52,26.490000000000002,54.13,0.75,5.62,0.42000000000000004,2.49,16.99,15.629999999999999,4.0,5.41,3.66,33.27,2.47,59.82,84.36,0.0,62.86,26.71,46.36,1.04,4.66,0.9700000000000001,8.04,17.64,12.99,5.9799999999999995
31,7.83,2.82,37.8,0.5700000000000001,49.94,92.37,3.92,55.57,20.14,50.62,5.92,0.71,0.37,0.18000000000000002,20.01,2.06,20.65,2.3,1.47,36.64,0.13,59.71,90.14,0.06,67.99,19.53,53.43,2.24,14.120000000000001,0.5800000000000001,4.61,3.4,15.51,0.09,3.15,0.8500000000000001,35.33,0.83,61.27,78.78,0.66,63.64,28.61,53.78,0.33,6.95,0.0,1.22,16.73,15.33,3.43,2.93,3.4800000000000004,30.29,1.84,52.95,86.02,0.0,57.769999999999996,24.18,43.25,1.6600000000000001,0.03,4.34,9.32,19.17,8.65,4.34
32,5.9,0.97,46.46,0.0,53.17,85.23,3.65,61.32,21.77,55.79,4.86,3.0100000000000002,1.22,0.0,11.41,1.04,13.41,4.72,2.94,38.65,1.79,60.01,96.84,1.37,71.19,19.16,53.97,4.1,11.5,0.09,3.17,4.08,12.71,0.15000000000000002,2.07,1.7000000000000002,33.34,2.57,61.07,81.98,0.65,63.339999999999996,27.93,53.25,1.9000000000000001,5.95,0.30000000000000004,2.86,16.92,14.51,3.55,5.15,8.85,39.59,0.27,54.5,85.87,1.3800000000000001,58.56,22.61,48.4,3.66,0.41000000000000003,3.3800000000000003,5.41,23.35,9.78,8.86
33,6.2,1.87,36.18,3.49,50.62,81.27,0.03,53.8,12.07,46.78,0.8400000000000001,3.81,1.08,5.37,4.2700000000000005,0.06,9.22,6.18,4.01,38.23,2.75,54.93,89.5,0.12,62.7,19.46,48.3,4.55,7.53,1.08,4.08,3.91,8.77,3.83,1.9,1.0,32.11,1.82,59.22,82.02,1.1600000000000001,64.05,27.85,56.72,0.72,4.69,0.23,3.43,19.02,13.67,4.57,3.88,1.64,39.98,0.12,59.89,94.84,3.7,59.85,38.74,59.36,1.87,0.06,5.03,0.0,24.77,0.29000000000000004,19.72
34,5.19,2.0700000000000003,34.94,2.62,42.36,86.54,0.0,47.04,7.0200000000000005,61.42,0.91,4.4,7.04,14.14,0.0,0.0,15.32,3.12,1.7999999999999998,34.47,0.66,58.21,73.63,0.0,59.11,21.75,34.48,8.97,3.67,5.33,8.62,4.55,4.08,3.14,3.54,2.14,33.53,1.38,59.83,86.6,0.78,67.16,27.79,53.37,2.41,7.47,1.88,4.2,16.71,14.56,6.4399999999999995,1.25,1.29,31.05,0.03,64.81,89.27,5.81,70.38,42.48,55.67,1.07,0.0,1.82,0.0,38.13,3.11,7.529999999999999
35,13.21,7.3,38.86,0.42,48.43,87.96,0.12,51.2,12.53,55.71,0.32,4.23,3.0,6.22,0.0,2.1,16.419999999999998,2.86,2.62,30.0,0.75,57.62,72.62,0.0,56.68,19.09,40.92,2.52,1.6,2.88,10.86,11.91,9.790000000000001,3.66,6.57,3.69,29.82,0.8099999999999999,61.5,84.55,1.69,65.95,29.18,50.15,2.61,5.97,2.78,1.6,15.65,18.56,12.32,2.44,0.49,31.11,0.21000000000000002,63.9,86.47,5.0200000000000005,68.73,39.54,54.88,0.2,0.06,1.11,0.0,37.47,0.02,8.28
36,6.05,1.08,37.11,0.6300000000000001,51.61,90.19,0.0,55.53,9.05,51.28,0.7,2.85,4.01,3.99,0.03,3.35,7.68,1.5,0.15000000000000002,29.81,0.54,54.54,74.2,0.03,56.33,21.15,45.32,1.46,1.3,2.65,6.97,12.58,3.2,3.1,3.09,1.59,37.35,0.0,62.53,81.41,1.28,65.06,25.44,55.75,0.85,6.2,0.73,1.19,16.81,16.24,4.4399999999999995,1.75,0.61,33.43,0.27,67.56,83.08,5.84,71.44,40.03,53.54,0.98,4.26,0.89,0.03,34.37,3.6,7.1
37,8.02,5.7,39.01,0.26,51.86,95.94,0.0,58.879999999999995,11.83,52.9,2.06,9.03,3.5,5.64,0.33,11.98,11.6,4.67,0.88,32.0,0.5700000000000001,56.64,79.56,0.27,61.61,24.33,54.42,0.48,0.47000000000000003,3.62,1.36,15.38,1.2,7.5600000000000005,5.86,1.25,29.72,1.25,58.61,77.01,0.42,64.97,27.26,52.61,1.84,5.6000000000000005,2.4,1.85,16.25,15.54,6.34,1.59,1.1400000000000001,42.47,0.0,67.46,84.53,8.21,73.95,39.83,54.17,1.03,7.66,0.0,0.0,32.58,7.41,4.65
38,7.180000000000001,6.41,38.09,2.86,57.16,100.32,0.09,62.48,14.49,50.99,4.890000000000001,14.379999999999999,1.93,5.84,0.24,19.69,7.5600000000000005,2.49,2.2800000000000002,30.89,0.0,56.34,82.6,0.39,60.169999999999995,21.53,56.13,0.18,0.12000000000000001,0.06,0.0,19.62,1.33,5.1,3.6,0.88,30.86,1.26,59.199999999999996,79.14,0.15000000000000002,67.2,28.1,52.57,1.54,4.17,1.26,1.1600000000000001,17.84,16.0,1.26,2.88,2.25,38.15,0.0,67.72,85.96000000000001,8.91,73.79,40.28,52.53,1.87,7.48,0.6000000000000001,0.0,35.15,7.3,10.84
39,6.84,5.21,36.55,1.02,55.31,97.35,0.17,64.28,16.14,50.839999999999996,4.78,12.13,2.13,6.42,0.07,21.01,9.06,0.0,1.11,41.02,0.36000000000000004,56.53,88.88,2.3,60.56,22.54,58.91,5.91,4.33,0.03,0.29000000000000004,17.16,6.91,1.4,5.5600000000000005,2.75,32.69,1.73,60.77,85.14,1.62,68.32,26.44,51.73,3.92,6.95,1.05,2.61,16.37,16.240000000000002,6.06,4.21,2.86,32.84,0.27,65.25,80.82000000000001,6.23,71.45,39.620000000000005,54.59,0.92,5.85,0.3,0.36,35.17,9.56,9.18
40,4.14,2.32,41.2,3.4,56.089999999999996,95.58,0.48000000000000004,64.26,14.98,49.97,5.3,13.55,1.27,10.87,0.45,21.75,5.22,3.04,2.35,37.11,0.12,58.05,91.14,7.09,64.86,27.0,55.95,6.04,4.67,0.63,0.16,17.89,15.49,6.13,4.02,2.67,34.16,0.8400000000000001,62.43,81.35,1.3,65.48,24.92,51.61,1.98,4.6,0.8,3.0700000000000003,16.31,16.11,6.99,2.9899999999999998,2.39,32.67,0.79,66.31,86.74,3.74,70.09,39.72,53.03,3.1,3.95,1.25,0.72,32.93,8.89,7.41
41,2.86,3.0,39.68,2.39,57.12,90.84,0.35,65.05,16.22,50.39,3.83,13.72,1.59,10.97,0.5800000000000001,20.13,5.53,4.83,3.18,36.39,0.0,56.31,85.96,0.93,61.01,24.740000000000002,53.53,1.49,3.64,2.0500000000000003,0.51,15.96,6.49,8.58,4.9,4.29,32.42,0.39,59.379999999999995,75.25,1.59,66.32,21.98,49.25,3.23,8.3,0.24,3.45,15.22,10.57,5.09,2.27,1.7,30.240000000000002,1.8,65.3,86.14,3.72,74.06,38.52,51.89,1.31,2.89,1.52,1.73,28.2,8.68,3.87
42,5.41,6.96,39.54,2.72,55.97,99.61,0.18,62.74,17.64,47.67,4.28,11.75,1.27,9.58,1.69,24.580000000000002,8.129999999999999,7.98,2.87,32.81,0.12,56.91,90.46,0.62,59.89,24.43,51.98,1.94,0.61,1.1600000000000001,1.06,16.52,6.23,13.870000000000001,7.74,3.69,35.92,0.08,60.21,82.82,1.38,66.93,24.29,50.68,2.29,4.5,1.18,0.99,17.53,12.97,10.86,4.47,4.59,30.34,0.48,63.8,82.6,0.87,68.2,38.18,50.15,5.29,6.58,4.0,9.01,21.72,10.42,6.2
43,2.52,2.35,35.589999999999996,3.14,59.23,97.89,0.64,65.89,19.98,51.39,3.66,12.94,1.6400000000000001,8.76,1.81,20.93,1.44,1.76,1.65,34.61,1.18,61.67,82.83,0.9,64.12,25.95,51.31,1.98,6.38,0.53,1.4100000000000001,14.08,10.03,7.51,5.390000000000001,4.61,35.69,0.65,60.99,78.84,0.89,69.25,25.64,50.76,1.26,4.57,1.64,1.83,18.13,14.58,5.55,4.78,3.81,29.39,0.39,63.54,82.01,0.37,63.47,30.76,51.410000000000004,6.47,5.82,8.54,5.63,10.8,3.4,5.3500000000000005
